Transaction ID,Customer Name,Product Name,Quantity,Unit Price,Transaction Date,Country,City,Payment Method,Shipping Method,Status
ab503ab1-ba23-4caa-9a33-ab3768133750,Christopher Clark,cause,7,717.8,2024-04-12 09:39:21.820622,Myanmar,Jarvisbury,Cash,Express,Pending
3a4747fe-19e2-4ded-9eb2-7a90a83054ed,Keith Le,pattern,10,348.24,2024-03-08 09:02:00.648107,Guam,Gutierrezfurt,PayPal,Express,Delivered
b564d7d1-191a-4289-a782-3c268ce60098,Kenneth Ibarra,seem,6,655.64,2024-03-06 15:04:00.415255,Monaco,Lake Jacqueline,Cash,Express,Processing
4d97fa02-12d3-43ea-845a-ffe94ad4ef7c,William Galloway,story,9,458.14,2024-03-14 21:13:01.606268,Zimbabwe,Sosaland,Cash,Standard,Processing
046ce0f2-fab9-4ac8-b889-365832cd179d,Francisco Lozano,on,9,272.87,2024-02-05 00:43:41.261195,Congo,Kelleyside,Cash,Standard,Pending
f499cb0b-303b-4115-9a3f-3173a05bb53a,Travis Adams,fund,4,716.05,2024-04-10 15:23:20.588001,Tunisia,Lake Christophershire,Cash,Standard,Processing
be5adb80-9c9f-43c9-a1f6-1316abe2eb03,Anna Allen,onto,3,873.37,2024-04-04 18:17:12.729772,Italy,East Michaelland,Credit Card,Express,Processing
681ab1ca-4237-4536-80f7-a1a23a10cdd8,Thomas Merritt,at,4,515.23,2024-02-06 18:42:29.258895,Antigua and Barbuda,South Stephaniefort,Credit Card,Express,Processing
88c26dde-150b-41a3-b200-9c74a7193ca0,Ann Hunt,sea,10,898.58,2024-03-02 19:44:42.366132,Finland,South Sarah,PayPal,Standard,Shipped
b758d2ea-fbb1-4117-b2d9-26bfb217063f,James Anthony,say,7,600.02,2024-01-20 01:42:12.560047,Croatia,West Christopherborough,PayPal,Express,Pending
94a10346-4801-4012-a8c7-eacf895bb865,John Richards,save,3,941.67,2024-02-17 05:04:56.746002,Anguilla,Allenside,PayPal,Express,Processing
39f0abeb-cd5f-49cf-88b4-014ca6efb76e,Christopher Brooks,three,9,500.69,2024-02-28 14:49:20.469464,Lithuania,Humphreyfort,PayPal,Express,Processing
115a11a7-de23-4f96-9503-d85a7e14cf00,Billy Miller,week,4,480.37,2024-04-11 18:01:25.753266,Mexico,Lynnberg,Credit Card,Standard,Processing
a6957968-0ad5-4057-941e-800e74f05ba1,Haley Flores,another,3,131.72,2024-04-02 09:41:49.103042,Grenada,Adamsbury,PayPal,Standard,Pending
0d48e5eb-2ca0-4753-84bc-a74860e198e8,Tracy Morrison,author,8,325.07,2024-04-26 12:50:34.477074,Puerto Rico,Rowlandstad,Cash,Standard,Shipped
f43c5e17-1219-45d1-940d-0a322161adf0,Richard Klein,specific,4,899.04,2024-03-12 12:38:16.307829,Mozambique,Ericabury,PayPal,Standard,Shipped
0770f638-b238-4e39-8c70-e09eafa7af5f,Kenneth Cruz,charge,1,370.48,2024-04-30 10:30:33.116296,Tunisia,Bruceberg,Credit Card,Express,Shipped
075228df-a5b4-4892-b1eb-30e86ee762f3,Andrew Robinson,behind,10,492.92,2024-02-01 02:36:38.912861,Faroe Islands,New Christina,Cash,Standard,Pending
1f8024c3-80bd-42a6-9075-9651ffba076e,Michael Marquez,probably,5,145.77,2024-01-14 02:35:44.936200,Central African Republic,Port Joyfurt,Credit Card,Standard,Delivered
379f7ff9-1d82-489a-a33c-87c07be4e1a0,Jennifer Villegas,decision,7,921.23,2024-02-03 21:47:52.147933,Nigeria,Rachelmouth,PayPal,Standard,Pending
9fefff9c-9177-4893-bf04-2be4c73f90b0,Julian Hill,training,9,394.01,2024-04-13 14:27:11.544153,Martinique,South Dwayne,Credit Card,Standard,Shipped
c6c497df-f879-45a1-9630-8669a9fc336d,Robert Hamilton,responsibility,8,904.19,2024-02-04 20:52:02.039913,Cote d'Ivoire,Hawkinsmouth,PayPal,Express,Shipped
d7878ae5-f073-44a5-9153-3040de599cd5,Steven Martinez,relationship,7,745.81,2024-03-17 16:04:34.461381,Saint Helena,Cisneroshaven,Cash,Standard,Delivered
a2fc9bd8-16ad-43ea-b06f-3e75b65a9618,Hannah Knox,tree,6,750.29,2024-02-21 04:06:34.161157,Congo,New Melissabury,Credit Card,Express,Processing
abe0e1fc-5808-41f9-a223-3badf7d7c049,Diana Jones,indeed,5,507.77,2024-01-23 09:13:49.092501,Guam,Garciamouth,PayPal,Standard,Processing
d95603e3-912b-4ff9-805e-be53bbed2051,Alicia Espinoza,indeed,6,200.18,2024-04-28 21:48:25.182559,Dominica,Timothyside,Cash,Standard,Shipped
a7aa8714-62de-4a02-8222-208a7b96131a,Rebecca Hart,box,5,765.3,2024-01-15 17:15:20.436714,Vanuatu,North Aliciamouth,PayPal,Standard,Pending
84a7d40a-9a8c-407e-a2cf-935e3394d569,Erika Wyatt,response,3,578.22,2024-04-02 14:29:29.413943,North Macedonia,New Denise,PayPal,Express,Shipped
6ff79c6e-ef3b-439d-8a97-10a9fde3332c,Melanie Miles,develop,3,273.51,2024-04-05 06:30:24.984596,Austria,West Dylan,PayPal,Express,Processing
f2055f74-67a7-4c3f-be56-08ad12f3c98e,Sandra Hardy,although,6,177.08,2024-03-04 20:49:56.265142,Palau,East Tracey,Credit Card,Express,Delivered
48de8ee0-0653-447c-b386-b5192b823028,Mr. Joseph Walker,gun,5,919.35,2024-01-03 11:15:11.040846,Switzerland,Kellybury,PayPal,Express,Processing
d7922a55-d8c3-4253-8b0e-2267b5efddb0,Brady Robinson,raise,3,284.61,2024-02-03 00:46:19.332992,Northern Mariana Islands,East Josephland,Cash,Express,Processing
2e3104b8-ca76-42c0-b292-9f64b9b1efb0,Sandra Todd,page,5,79.77,2024-03-19 15:58:12.892977,Puerto Rico,South Sharon,PayPal,Standard,Delivered
9a62fb5c-1427-4feb-b00e-d86aeb4b5611,Benjamin Brooks,staff,8,906.39,2024-04-10 03:14:22.505985,Honduras,Hernandezborough,Cash,Express,Processing
3c1249a2-a834-41b0-8c70-eef7755f0b72,Dr. Ryan Clements,hand,9,309.71,2024-04-08 23:42:13.672938,Saint Helena,West Hollymouth,PayPal,Standard,Pending
3c8e7569-d56d-4149-81e8-7929321f092c,Aaron Davila,you,8,732.99,2024-02-22 08:11:05.225047,Portugal,West Joshua,PayPal,Standard,Processing
1776f12b-9404-423f-ace5-2641aa233d61,Andrea Keith,generation,7,622.63,2024-04-27 05:26:10.139307,Mauritania,Wadeburgh,Credit Card,Express,Shipped
5b72757a-4b1e-4b94-8ba8-bbc1487c648a,Christopher Sanchez,Mr,8,462.81,2024-03-27 07:05:55.360626,Pakistan,New Janet,Credit Card,Standard,Shipped
2d1f5370-137b-42b2-91b8-5977a7320be0,Thomas Medina,bit,2,664.4,2024-03-15 08:40:35.894532,Switzerland,North Maryview,PayPal,Express,Delivered
11394052-0ece-477f-90f1-ce3c41bae6f3,Michael Elliott,how,6,779.32,2024-02-09 22:26:53.184052,Rwanda,Gardnerhaven,Credit Card,Express,Pending
7b81972a-080c-4ed9-a396-ca39ef3234e0,Stephen Hale,save,8,723.67,2024-03-15 22:41:41.760299,Ethiopia,Port Wyatt,PayPal,Express,Processing
a828fb26-ab2d-4cbb-b817-16336fba34f6,Lindsey Ortiz,decide,10,612.43,2024-01-30 10:40:27.505520,Russian Federation,Williamsbury,Credit Card,Express,Pending
437ec4ac-76f6-4bc6-b44f-bf785308a342,Kelly Lee MD,second,3,476.79,2024-03-05 22:32:22.020939,Czech Republic,South Danielland,Credit Card,Express,Shipped
11e42889-526f-470f-8454-eb349b1058c2,Marc Sanchez,service,7,712.03,2024-02-28 06:05:07.933805,Estonia,Lake Heidibury,Cash,Express,Pending
d62aa86d-d82d-4c7a-bd7e-602e78ce8a12,Wendy Ford,reason,7,633.08,2024-01-10 10:10:50.196770,Wallis and Futuna,Carlosstad,Cash,Express,Processing
36469594-ff5a-460b-9296-fc7068e78c30,Scott Reynolds,authority,1,65.88,2024-04-19 11:41:12.718637,Holy See (Vatican City State),South Jessicafurt,PayPal,Standard,Processing
a59ad409-cc2f-4815-8038-8912448c2b1d,Brandon Martinez,TV,6,61.36,2024-03-30 09:05:05.181647,Lithuania,Lake Annaview,PayPal,Standard,Processing
ca78d5b6-d945-4b60-8f8a-8240302bcb11,Kevin Turner,action,8,121.0,2024-01-28 17:21:56.582183,Tuvalu,South Jill,Cash,Standard,Pending
a9b1ce86-69f3-4a2b-89f8-18ea7e3cae44,Scott Matthews,bank,6,262.05,2024-04-21 03:02:21.922962,Wallis and Futuna,Lake Marymouth,Cash,Express,Pending
80d7e725-9acd-4f27-89f4-c89590b1d5a5,Andrew Howard DDS,space,9,224.69,2024-02-01 00:24:42.698496,Albania,Wellsmouth,PayPal,Express,Pending
bdbd46b4-07e5-429e-b968-5ea25717ffba,James Edwards,program,10,563.42,2024-01-21 00:18:15.011192,Saint Barthelemy,Calderonstad,PayPal,Standard,Shipped
ac1b2a18-eee4-4e5c-a419-42e45d39d68d,Terry Lewis,me,7,778.25,2024-02-25 05:36:07.200609,Guyana,East Laurie,Cash,Express,Pending
ee3524c4-de23-4d57-828c-cf726eae3b77,Melissa Russell,development,10,521.36,2024-02-26 14:50:05.778995,Kiribati,Pamelastad,Credit Card,Standard,Processing
61e8bd36-38ea-4826-91d7-1690db20ecd5,Rachel Taylor,bed,1,114.42,2024-02-17 05:14:16.684976,Serbia,New Tracey,Credit Card,Standard,Pending
a3fcb302-5f52-4da0-9edc-07cb1ee2c5c1,Jessica Marshall,service,10,854.0,2024-02-03 14:45:08.696759,Sudan,Perkinsside,Cash,Express,Delivered
bf693e5a-afcc-4312-9086-5322dc9e25f5,Patricia Russell,not,4,753.58,2024-01-28 14:47:02.411089,Cameroon,Millsbury,Cash,Express,Processing
2bda1a60-07c6-4187-b761-e208c6d53543,Victoria Abbott,change,9,853.68,2024-01-10 22:37:16.643890,Turkmenistan,South Kathleenborough,Cash,Standard,Pending
d46488f3-2188-4467-a334-3ff3a97f32bf,Jennifer Adkins,number,10,129.26,2024-02-22 02:05:59.503547,Saint Barthelemy,North Anitamouth,Credit Card,Express,Delivered
eb32b8ae-50d2-4f6c-b4c5-0c16664294c5,Michael Allen,against,1,784.07,2024-04-09 18:01:34.105439,Germany,North Dawnmouth,Cash,Express,Shipped
f17b92dc-2437-46d5-9680-3839817cd4ff,Nicole Chambers,finish,9,598.13,2024-04-10 19:52:44.155500,Timor-Leste,Lake Kaylaport,Cash,Standard,Pending
17e082a8-d36c-4b3e-b476-50f9f098054e,Edward Coleman,person,8,675.82,2024-03-30 22:28:58.258348,Bolivia,Lake Davidhaven,PayPal,Standard,Delivered
3df5a349-d31c-4107-b755-035ee95ffe87,Denise Reeves,want,7,800.98,2024-02-21 16:02:23.886519,Greece,Grayville,Credit Card,Standard,Processing
a4b5f6da-ccf8-461c-86b4-3eb3a55168ed,Chelsea Ramos,huge,9,80.95,2024-03-02 14:03:52.224340,Korea,Kimberlyfort,Cash,Express,Pending
ffd82fc7-4c7d-453b-95cd-9d75300d9c77,Isabel Phillips,people,10,446.32,2024-02-01 09:19:25.255578,Maldives,Ortizhaven,Cash,Standard,Delivered
504288ce-8a64-4ce0-b548-e0c02846c0e6,Joshua Guzman,economic,3,972.95,2024-04-01 13:40:52.865703,Bhutan,Lesliechester,PayPal,Express,Processing
e553e5a7-09de-4f3c-a8d6-5d0c52b46476,Alexandria Jackson,security,10,729.43,2024-04-20 11:35:38.201283,Pitcairn Islands,New William,PayPal,Standard,Pending
9cf4cb29-ccd2-430a-a282-84e9581dcd3b,Edwin Ford,sort,6,991.37,2024-04-27 06:25:09.175176,Dominica,Sandraview,Cash,Express,Shipped
f0efa1ac-69f5-4390-966b-c8e2990a96d0,Kimberly Sanchez,trade,7,74.5,2024-04-07 22:16:06.095311,Guam,Stronghaven,PayPal,Express,Shipped
4c7cb6e3-638c-4762-9469-08822d5581fb,Jeffrey Smith,already,9,891.67,2024-01-29 01:53:41.449241,Maldives,Austinburgh,Cash,Express,Shipped
ceb54227-0760-4812-aec3-e28d80c11149,Kathryn Small,car,9,481.56,2024-03-14 14:37:26.778974,Panama,Lake Carla,PayPal,Standard,Pending
cfb2f7eb-4f1e-40e7-84d2-2840a606ad4f,Kathleen Hartman,site,5,197.8,2024-01-19 17:19:06.965616,United States Minor Outlying Islands,Rickymouth,PayPal,Express,Shipped
835ee68f-85fa-4005-adaa-fd70cd57db30,Erica Lewis,property,3,340.99,2024-02-09 04:28:15.838120,Serbia,East Brandonville,Credit Card,Express,Processing
6b4ad6e6-aeb1-4335-82f0-7b991d36021d,Molly Martinez,buy,7,377.21,2024-02-13 16:36:52.070256,Timor-Leste,Martinburgh,PayPal,Express,Delivered
74b2c460-4b59-4db2-88b0-10dd68b55f24,James Hill,new,8,955.26,2024-05-03 01:22:20.762588,Saint Kitts and Nevis,East Jennifer,Cash,Standard,Processing
972e6d1a-9a4c-449d-8e44-369796259341,Angela Schwartz,these,7,267.56,2024-01-18 19:51:04.294118,Egypt,Lambport,PayPal,Express,Processing
ad96cc87-c085-4b53-8ad6-f7556092f525,Barbara May,almost,6,607.21,2024-03-06 16:27:28.497636,Yemen,Hollystad,PayPal,Standard,Processing
b093b34f-fc45-44ac-ab0b-8ca18229a5fc,Natalie Elliott,reality,9,244.91,2024-04-06 23:13:34.032925,Saint Martin,New Lori,PayPal,Standard,Delivered
e8ff358c-a2f7-4256-812e-77e66563ac4d,Derrick Reed,carry,3,931.11,2024-02-29 11:37:04.009510,Mayotte,Brownport,PayPal,Standard,Shipped
13f10afc-b302-495a-8bfa-d148c4a1cd04,Raymond Gonzalez,assume,4,531.51,2024-04-03 17:42:52.521327,Bhutan,Kimberlyfurt,Cash,Express,Shipped
ac534fc9-b370-4695-9b3e-f1938d3b631e,Eugene Daniels,trial,2,280.69,2024-04-14 18:32:55.193691,Bahamas,Port Davidstad,Cash,Standard,Shipped
6293bda7-507a-4eb9-80b5-b18c934e684d,Beverly Wilson,ten,10,645.17,2024-01-08 07:10:09.506323,Bermuda,East Kelly,PayPal,Express,Delivered
3de8319d-1693-466a-a29d-43daf869ea20,Elizabeth Montgomery,cut,7,693.04,2024-03-17 18:25:06.756116,Timor-Leste,Jasonchester,Credit Card,Standard,Pending
3ba5a561-c4ce-42d8-8896-f3caa3800b67,Jermaine Lester,them,9,25.1,2024-03-30 19:20:02.774654,Qatar,Anthonymouth,Cash,Express,Pending
ee6551f8-d6c0-4be8-a7ec-7f081005f90f,Laura Rhodes,leader,7,168.37,2024-03-21 04:00:21.845026,Guatemala,Grantport,Credit Card,Standard,Shipped
5d2509ac-9215-4d8c-9f61-7b8ddc4d11a8,Paul Robinson,move,2,418.44,2024-03-25 14:36:43.646715,Argentina,Johnport,Cash,Express,Shipped
0810f57b-1fc7-445d-a0c1-a3a544651487,Thomas Martin,main,6,807.99,2024-03-15 21:25:23.352201,Bermuda,Lopeztown,Cash,Standard,Delivered
72992bd1-87c0-4950-a842-69385aaf9b1e,Bonnie Rodriguez,score,7,697.71,2024-04-25 19:54:03.420259,Chad,Millerborough,Credit Card,Standard,Shipped
11027557-697f-4b0d-9a97-dc26ac78d1bb,Gregory Moore,great,4,556.08,2024-01-20 09:58:14.652061,Ukraine,Lindashire,Credit Card,Express,Processing
abe5b7c2-41f6-4110-8c82-bc9782f7053f,Brett Medina,company,7,713.06,2024-01-21 12:17:00.169039,Mayotte,Jordanland,Credit Card,Standard,Pending
1ec156ab-6173-4555-bc89-3fecfa546ef6,Albert Anderson,doctor,9,530.95,2024-02-27 21:26:19.090498,Switzerland,Jessicaland,Credit Card,Standard,Processing
dc23f0aa-a071-4f4f-8bf9-4ea705e7dbb1,Stacy George,possible,1,167.82,2024-02-15 14:35:36.820507,Georgia,Brittanyborough,Cash,Express,Pending
c1bac9eb-9f54-4ce4-8d77-fb18e3c3972c,Zachary Hartman,each,6,642.95,2024-03-10 06:09:04.459140,Cocos (Keeling) Islands,East Jenniferport,Credit Card,Express,Delivered
6b15a121-2f7d-452b-b8a8-14dd7b5ae1f4,Ronald Gardner,worry,8,338.42,2024-03-05 23:34:52.166754,Poland,Sheltonborough,PayPal,Express,Pending
c8eb8f52-c33a-4db6-aeed-6e321c2f017e,Jordan Joseph,themselves,6,865.59,2024-01-25 08:58:29.812734,Syrian Arab Republic,Aguilarmouth,PayPal,Express,Processing
327fb4de-9e1d-4aff-a3e4-0ee10729232a,Heather Roberts,property,4,46.43,2024-02-11 21:37:15.403135,Liberia,Port Logan,Credit Card,Standard,Delivered
96828f0e-63c4-4323-9fe7-c4af3dd63084,Nicholas Hunt,society,1,285.76,2024-01-20 13:07:37.590315,Bahrain,New Luis,Credit Card,Express,Shipped
eec7df8a-ee95-42a1-8079-c7769bf6359c,Elizabeth Delacruz,enjoy,8,512.05,2024-02-08 21:54:34.091517,Sri Lanka,Mosstown,Cash,Express,Shipped
82d30d9d-1419-4693-894e-97bfeeaaf418,Heather Garcia,even,3,510.0,2024-01-02 21:12:41.816375,Cote d'Ivoire,Lake Helen,Cash,Express,Shipped
bccc8e6f-39ad-4e31-9ac0-eb2a1f40a94c,Tyler Reid,statement,2,869.87,2024-01-30 22:23:32.645930,Argentina,Conleyport,PayPal,Standard,Delivered
e1bd0742-a19e-4877-96ae-fb5d3d712905,Michelle Torres,PM,9,506.93,2024-04-13 05:59:58.694138,Slovenia,East Henryberg,Cash,Standard,Delivered
f1136698-f3f5-472b-b90e-0ba5611cce55,Jennifer Mcpherson,bad,9,445.51,2024-03-22 10:47:13.490379,Somalia,Wagnerbury,Cash,Standard,Delivered
cac717ca-6e69-4b4f-82a5-e1659386b714,Carol Wiley,debate,7,895.32,2024-02-16 06:09:22.974466,American Samoa,Kimville,PayPal,Express,Pending
a8af5cac-af32-4455-80a6-3cfe2ea1e944,Bryan Cervantes,it,10,46.09,2024-04-29 17:23:48.869286,British Virgin Islands,Andrewsbury,PayPal,Standard,Processing
f0b4f3dc-88d6-40e0-ae18-279b966b2cd7,Kathy Walter,guess,7,896.5,2024-03-03 10:48:10.993482,Norway,Amandahaven,Cash,Standard,Processing
7faae637-4ed8-4e82-ac39-7861b76aecd5,Jason Mendoza,exist,5,336.72,2024-01-17 02:49:57.618514,Hungary,Mooreburgh,Credit Card,Standard,Processing
3270170b-eb09-4b26-934c-2d4e23c7ff63,Trevor Rivera,occur,3,493.2,2024-04-04 19:45:54.530504,Germany,Lynnborough,Credit Card,Standard,Pending
9ba09406-dce2-438a-8953-8d9b10d9c627,Toni Munoz,idea,10,760.17,2024-04-05 19:15:32.669953,Rwanda,Amandashire,PayPal,Express,Processing
dd87b768-df1c-49a2-9817-f486abf83d9a,Michael Cowan,beat,1,603.26,2024-02-26 09:18:32.836530,Kiribati,West James,Credit Card,Express,Shipped
f287e687-7f4c-4134-ab39-a77c8ac6d7f1,Alan Garcia,suggest,8,508.55,2024-02-01 03:48:12.906129,Falkland Islands (Malvinas),Joshuamouth,Cash,Express,Shipped
6b983e6b-f3b6-4110-adf9-45944a7901e3,Jordan Stewart III,military,5,90.12,2024-04-21 22:26:58.987919,Brazil,Millerfort,Cash,Standard,Delivered
aa5a243a-80f1-464a-97df-62b5d94b256c,Maria Guzman,heavy,3,550.06,2024-01-12 18:01:14.939732,Slovenia,East Russell,Credit Card,Standard,Delivered
42008628-60ae-435e-97a9-44e08d67b982,Peter Myers DDS,hard,2,689.75,2024-01-08 11:13:44.131950,Malta,Joeville,Cash,Standard,Pending
3231fcc3-3f15-4294-bfba-6ec7d5733bc4,Martha Cherry,occur,8,776.99,2024-01-18 12:49:36.932962,Haiti,North Jenniferland,PayPal,Standard,Shipped
304de469-ff08-42ce-b698-3e22eb3a3787,Patricia Wolf,low,3,683.85,2024-03-22 16:15:53.166223,Portugal,Lake Ashley,Cash,Standard,Shipped
b79db872-b651-46bf-ade5-31b358fb90c7,Robert Mitchell,pass,8,252.83,2024-05-03 05:46:38.069637,Pitcairn Islands,Velazquezfort,PayPal,Standard,Delivered
687fb76f-85dd-4fa3-943f-159e68e4bb31,Bryan Shepard,matter,9,780.88,2024-02-28 23:13:01.224587,Northern Mariana Islands,Hallmouth,Cash,Express,Pending
d864bc08-e89c-422b-ae3b-e1bd567b59f3,Tina Jacobson,mean,8,904.3,2024-04-09 19:34:24.529583,Zambia,Crossville,Credit Card,Standard,Processing
8db3df4d-f1f5-431d-b64a-588eaab9541e,Danny Barrett,sound,5,362.09,2024-01-19 03:28:59.247308,Guinea,Mcclainview,Credit Card,Standard,Processing
581b52ef-efa8-4c1d-9109-8f5c0ee87378,Thomas Morris,beat,6,175.36,2024-04-22 10:41:00.631458,Spain,West Jeffrey,PayPal,Standard,Delivered
b670955b-b465-4023-9d95-5acbb45f77b1,Jill Henderson,he,1,534.34,2024-02-22 05:20:31.112395,Tanzania,Lauraberg,Cash,Standard,Shipped
88d17a8d-1739-49a9-bfa6-7bf1649641fb,Beth Brown,tree,3,826.78,2024-03-22 04:08:10.743396,Sweden,Laurenview,Cash,Express,Pending
c74905c9-42f0-4b47-b67a-6768400ca529,Kimberly Martinez,issue,1,673.86,2024-01-20 14:45:36.040418,Bulgaria,Smithfort,PayPal,Standard,Delivered
87e0015c-0e74-4f2d-b942-0e8c4cd3823b,Joe Meyer,should,9,658.8,2024-04-29 20:19:59.505913,Sri Lanka,Benjaminberg,Cash,Standard,Pending
6eb5c768-0a0b-4ecc-8dac-0da895dfc65f,Erika Allen,edge,4,267.48,2024-03-14 00:21:51.019201,Vanuatu,Lake Lisa,Cash,Standard,Pending
fafa542a-0546-4c9f-9738-7983d17db95f,Sandra Barrett,home,10,749.33,2024-03-05 09:48:16.448824,Cayman Islands,Port Crystalberg,PayPal,Standard,Processing
47149284-c8cd-4f83-83a1-2bd5ea49f2b9,Kevin Willis,sport,5,162.34,2024-02-03 11:59:35.086904,Ethiopia,Robertberg,Credit Card,Express,Pending
5f5b701f-807a-470e-85ed-ae8235a7a4bd,Yesenia Martinez,peace,8,534.3,2024-01-10 02:55:56.060194,Netherlands Antilles,South Davidfort,PayPal,Standard,Delivered
7a2bcb4e-41c7-4bc3-a553-7a48c21cdfc4,Wyatt Santos,woman,8,922.4,2024-01-26 13:40:31.105083,Canada,North Caitlinport,Cash,Standard,Processing
1eaa12b8-8afb-4ffa-b614-123755202c3e,Elizabeth Rodriguez,analysis,5,700.9,2024-03-29 11:10:29.642023,Faroe Islands,Brianmouth,Credit Card,Standard,Shipped
d9004b16-a9ae-47ad-b81d-c6eb60c917cf,Brian Bell,develop,5,290.24,2024-01-02 12:00:40.918328,Martinique,Leahmouth,Cash,Express,Pending
4a3df5b0-c6a9-49d1-93e7-e91fac76e919,Alexis Rose,close,4,362.57,2024-02-13 20:17:04.243205,Kuwait,Cynthiamouth,Cash,Express,Delivered
2a9e5170-2af1-4b31-bac2-b90ad9fd02df,William Hayden,yeah,3,431.84,2024-05-02 06:59:13.967485,Mozambique,Candacefort,Cash,Standard,Processing
5b89219f-ff03-4365-8a43-a6c88b8b36c2,Kristen King,book,1,122.12,2024-02-20 13:49:45.759542,Martinique,Beverlymouth,Credit Card,Standard,Processing
b14e90dc-5c4c-4ddc-bd8d-3f04ea863f21,James Humphrey,mention,9,912.24,2024-01-14 11:05:03.115690,Bulgaria,Claytonview,PayPal,Standard,Processing
219e311b-c592-4872-aca3-57e19d49b7af,Christopher Jackson,human,7,820.38,2024-04-11 17:58:16.475111,Oman,Banksshire,Cash,Express,Shipped
c55d13d4-ba61-40ac-8767-573884db460e,Kevin Parsons,city,9,62.28,2024-03-04 08:26:55.184243,Holy See (Vatican City State),Morganton,Credit Card,Standard,Pending
5bd83b33-e7bf-43e3-b2d8-24569c1e2351,Jenna Jennings,use,7,384.31,2024-01-21 13:08:22.679698,Guinea,Port Nancy,Credit Card,Express,Processing
3d6b009f-480f-4f86-a77f-9e329cba53bd,Donna Carson,move,5,218.8,2024-02-12 16:51:29.952545,Saint Helena,West Matthewtown,Credit Card,Express,Pending
dcd21f8c-652e-4a78-801f-e614038bfe4a,Tammy Lee,many,10,121.89,2024-03-15 21:35:11.689866,San Marino,Kylefort,Cash,Express,Delivered
c410a59b-95b2-4ff9-a1f8-3daf5996a2c1,Sarah Davis,social,6,192.65,2024-02-03 20:29:38.176737,Anguilla,New Tammy,PayPal,Express,Delivered
28448b3c-a96d-4b29-a953-757030c71bb9,Patrick Joseph,maintain,9,408.94,2024-01-21 03:03:09.446696,Mexico,South Laurastad,PayPal,Express,Delivered
3a93c840-c1a8-47c9-aa31-03ff694496c4,Amy Garner,good,7,587.87,2024-01-07 23:26:32.486542,Korea,New Melissaport,PayPal,Express,Pending
1e2caf73-dfa0-4ad0-a6cc-bd67c5a42c66,Mary Lopez,anything,2,847.67,2024-02-06 10:40:21.945641,Greece,Washingtonfurt,Credit Card,Express,Delivered
16e0c169-a97f-4ff7-93e8-304389f5e7d7,Brian Cohen,school,3,439.28,2024-01-07 06:04:22.412667,Namibia,East Kennethhaven,Credit Card,Express,Pending
3428ab16-dfa6-4d0d-b495-fbaedbf34c2e,Madeline Melton DDS,education,6,978.62,2024-04-05 19:00:33.720869,Guam,East Laura,Cash,Standard,Pending
bdf3a696-751a-4fad-a355-f54773462689,Thomas Rogers,best,4,738.0,2024-01-18 13:48:01.012626,Puerto Rico,Sheppardchester,Credit Card,Standard,Shipped
065d634d-59aa-46a4-8ea2-0ea5ae07646d,Wendy Fisher,affect,1,965.97,2024-01-17 21:10:21.364055,Hong Kong,Watsonmouth,Cash,Express,Pending
50d46c25-a6cf-497d-a1e0-0a98cfa6ab9a,Evan Carroll,memory,10,33.16,2024-02-07 05:28:30.332448,India,Thompsonchester,Credit Card,Standard,Pending
33b406aa-d33e-426a-b21a-13750ecdc931,Katie Sanchez,guess,4,302.89,2024-04-11 07:21:18.559320,Zambia,New Patricia,PayPal,Express,Pending
3be6e419-15a9-4872-a7cc-b6ec048b07a0,Juan Stevenson,its,5,117.47,2024-03-28 03:21:37.683085,Brunei Darussalam,Shariside,PayPal,Express,Delivered
8a3ff809-7939-49f7-b3f1-97347ccc219c,Michael Preston,week,9,134.98,2024-04-14 11:38:53.034648,Singapore,New Edward,Credit Card,Standard,Processing
ce675a90-5775-4083-b183-f90a5e2fd5db,Jeffery Li,practice,3,197.91,2024-01-11 20:00:39.825608,Western Sahara,Port Jennifershire,Cash,Standard,Shipped
7109ef1a-b21b-451b-a2cd-50d206290ade,Jennifer Vaughan,energy,6,270.46,2024-04-07 18:43:54.230124,Japan,West Sarahside,PayPal,Standard,Processing
43be256d-7e1e-452e-8914-17bc45c6c445,Alexander Silva,deep,7,875.41,2024-03-05 02:08:16.466325,United States Virgin Islands,Connieborough,Cash,Standard,Pending
31747f42-64e4-4b91-a68a-7c9321e00ec8,Lisa Gomez,south,8,346.64,2024-01-05 21:44:48.844183,Dominican Republic,Stevenside,Cash,Express,Processing
a3089848-e464-4947-b075-79e574c14749,Lisa Rose,wonder,10,965.42,2024-01-01 02:35:14.480211,Tuvalu,Jasonside,PayPal,Express,Delivered
9e541731-24ab-4420-b016-581a1f0b8171,Zachary Blake,fact,3,706.79,2024-01-15 17:57:17.230401,Albania,New Timothytown,Credit Card,Express,Processing
b929aed5-e842-44ff-b26d-26cd7a23254b,Jason Murray,pick,5,780.94,2024-03-05 10:34:57.279829,British Virgin Islands,North Carol,PayPal,Standard,Shipped
9732174b-8d5b-4c09-82bf-97f4840fb07c,William Martinez,cell,5,823.05,2024-02-25 08:39:49.419404,Antarctica (the territory South of 60 deg S),Bethanyville,Cash,Express,Delivered
873829c8-1576-4334-ad40-d3795252a1ef,Larry Nichols,white,1,680.73,2024-01-03 09:26:15.691879,Macao,Port Dawn,Credit Card,Standard,Shipped
